-0.417015	0.296504	0.434202	0.390317	-0.36699	-0.374833	-0.355144	0.454869	-0.366855	-0.285624	-0.372952	-0.429728	-0.374729	-0.362647	0.397023	0.443289	-0.416729	0.389881	0.517344	-0.532731	0.454656	0.302802	0.41571	0.425877	0.456526	-0.451415	0.438451	0.420347	0.391377	-0.444241	0.465413	-0.428953
-0.474482	0.457934	0.4811	0.353886	-0.367921	-0.457142	-0.44319	0.347168	-0.387433	-0.207842	-0.436281	-0.409219	-0.459726	-0.400274	0.448424	0.433717	-0.355568	0.437667	0.242804	-0.43404	0.4407	0.285678	0.38994	0.435358	0.340066	-0.417648	0.452698	0.277309	0.395939	-0.407766	0.306667	-0.486831
-0.311528	0.341009	0.411104	0.438133	-0.3562	-0.371042	-0.392388	0.361426	-0.453617	-0.350107	-0.407948	-0.363969	-0.36515	-0.425475	0.407154	0.356872	-0.351588	0.437025	0.204334	-0.419341	0.403432	0.450712	0.431454	0.428153	0.359916	-0.423489	0.385586	0.41883	0.380275	-0.450981	0.442141	-0.404795
-0.363329	0.415412	0.350266	0.380596	-0.412121	-0.407091	-0.341438	0.43117	-0.418633	-0.364702	-0.337477	-0.338537	-0.389616	-0.354608	0.350275	0.355676	-0.344426	0.468236	0.381905	-0.329674	0.36846	0.416167	0.34897	0.391063	0.400009	-0.321102	0.394578	0.34077	0.35998	-0.403947	0.355685	-0.432241
-0.481242	0.391349	0.375688	0.411322	-0.362328	-0.430001	-0.324071	0.439147	-0.433977	-0.328487	-0.359348	-0.449801	-0.367693	-0.416584	0.339164	0.357629	-0.411475	0.481231	0.190127	-0.516033	0.348062	0.401647	0.333631	0.450393	0.380987	-0.414882	0.469868	0.43262	0.378642	-0.420813	0.384894	-0.391397
-0.329317	0.398682	0.407076	0.375906	-0.35179	-0.283184	-0.307198	0.449407	-0.317554	-0.173567	-0.366842	-0.385822	-0.35035	-0.413102	0.439613	0.325074	-0.407831	0.421554	0.475841	-0.37622	0.297745	0.435343	0.430585	0.442482	0.376476	-0.251727	0.419951	0.32043	0.40638	-0.322613	0.426328	-0.410858
-0.376459	0.432103	0.451498	0.348988	-0.404323	-0.34374	-0.400958	0.412529	-0.40513	-0.258615	-0.418685	-0.437216	-0.449471	-0.458552	0.343483	0.393686	-0.453409	0.36145	0.123453	-0.523443	0.445947	0.379231	0.444716	0.433241	0.345901	-0.373808	0.44297	0.365375	0.477294	-0.433744	0.364586	-0.403056
-0.314764	0.398276	0.383365	0.415576	-0.43041	-0.351052	-0.370681	0.351427	-0.354441	-0.437288	-0.396832	-0.323793	-0.411483	-0.327139	0.409097	0.370382	-0.427921	0.442824	0.219994	-0.412242	0.386353	0.31664	0.342352	0.385197	0.379344	-0.326464	0.367044	0.383333	0.353619	-0.384507	0.345561	-0.423241
-0.41326	0.40224	0.384369	0.339384	-0.31299	-0.320213	-0.296297	0.293983	-0.253899	-0.408724	-0.340274	-0.434256	-0.301773	-0.297656	0.306647	0.382764	-0.275039	0.287851	0.333317	-0.0539183	0.239736	0.373035	0.403309	0.284462	0.410833	-0.379957	0.383157	0.388938	0.273316	-0.322765	0.25254	-0.369627
-0.480385	0.4877	0.39444	0.424902	-0.501191	-0.483182	-0.412452	0.478749	-0.410792	-0.23933	-0.487861	-0.460142	-0.496668	-0.461658	0.457989	0.480147	-0.4671	0.414824	0.233327	-0.396086	0.500592	0.388554	0.408655	0.382293	0.386395	-0.486732	0.469673	0.27938	0.446216	-0.486438	0.477256	-0.484923
-0.402278	0.376986	0.423839	0.374065	-0.344207	-0.374687	-0.379449	0.392194	-0.415237	-0.288154	-0.458777	-0.40849	-0.39287	-0.48415	0.413153	0.410341	-0.404014	0.290854	0.308764	-0.350359	0.436898	0.394835	0.436985	0.40815	0.44915	-0.48009	0.365946	0.334859	0.386262	-0.381624	0.474212	-0.439949
-0.320583	0.368841	0.327226	0.421613	-0.502663	-0.384593	-0.380944	0.328804	-0.39813	-0.174708	-0.333782	-0.350953	-0.433719	-0.388059	0.322335	0.411955	-0.424649	0.431253	0.243003	-0.427549	0.457156	0.330429	0.412195	0.344418	0.328162	-0.450771	0.459355	0.365647	0.440805	-0.47115	0.4076	-0.385612
-0.382784	0.340023	0.356713	0.268757	-0.325875	-0.391878	-0.275536	0.263137	-0.347119	-0.471047	-0.310893	-0.394819	-0.36335	-0.237903	0.293241	0.308708	-0.253746	0.381197	0.36078	-0.256215	0.316097	0.349101	0.260169	0.399611	0.427485	-0.279942	0.408376	0.46747	0.265479	-0.288123	0.212976	-0.322277
-0.41095	0.419327	0.447965	0.364342	-0.402606	-0.377689	-0.513248	0.422822	-0.484082	-0.250286	-0.469876	-0.461571	-0.38709	-0.411262	0.442109	0.411778	-0.36832	0.322829	0.418982	-0.525683	0.468661	0.318896	0.407926	0.449842	0.446206	-0.477498	0.4599	0.420655	0.369025	-0.476551	0.485761	-0.40708
-0.388862	0.42623	0.389664	0.430131	-0.439988	-0.468194	-0.456114	0.414029	-0.448416	-0.410513	-0.433368	-0.433535	-0.459762	-0.419625	0.376543	0.440815	-0.424268	0.35926	0.191994	-0.461633	0.448035	0.297186	0.421944	0.374819	0.353285	-0.403058	0.463605	0.391172	0.399133	-0.467907	0.440041	-0.432335
-0.326551	0.364185	0.41407	0.402731	-0.40535	-0.407076	-0.406023	0.411346	-0.341744	-0.379204	-0.367216	-0.343814	-0.358253	-0.442773	0.357603	0.385814	-0.40413	0.262316	0.390029	-0.206418	0.378764	0.325493	0.396924	0.387235	0.43725	-0.435251	0.42143	0.276148	0.39166	-0.41962	0.4183	-0.427978
-0.541635	0.42893	0.425022	0.372739	-0.384778	-0.343168	-0.484132	0.373211	-0.491743	-0.4179	-0.43314	-0.411675	-0.373967	-0.447032	0.408665	0.355739	-0.385868	0.32966	0.547627	-0.548004	0.506762	0.303339	0.449256	0.48516	0.432963	-0.355637	0.507789	0.349618	0.419636	-0.385336	0.423352	-0.48401
-0.389629	0.44739	0.404153	0.471024	-0.390132	-0.45623	-0.497378	0.399764	-0.409561	-0.407501	-0.43979	-0.357135	-0.436066	-0.452587	0.428323	0.367422	-0.407205	0.30116	0.438102	-0.291749	0.384603	0.435613	0.412154	0.430839	0.332069	-0.411015	0.437191	0.415375	0.411063	-0.452447	0.411972	-0.475695
-0.391492	0.481278	0.366767	0.367568	-0.415289	-0.422925	-0.399154	0.457374	-0.428614	-0.469698	-0.400443	-0.423906	-0.497206	-0.465023	0.451753	0.364649	-0.403761	0.356672	0.351985	-0.487602	0.380156	0.306762	0.415872	0.464605	0.391435	-0.428816	0.41013	0.452644	0.334291	-0.430722	0.386704	-0.36716
-0.479365	0.40461	0.35363	0.389512	-0.30654	-0.403147	-0.443292	0.418554	-0.354654	-0.420256	-0.375012	-0.363699	-0.429651	-0.369073	0.433985	0.327799	-0.392129	0.43665	0.261607	-0.399784	0.319172	0.417637	0.402315	0.413895	0.328778	-0.397955	0.394028	0.218377	0.40116	-0.428875	0.376245	-0.386437
-0.401443	0.32977	0.277982	0.418061	-0.325221	-0.392626	-0.39591	0.3287	-0.365066	-0.367774	-0.409951	-0.392897	-0.380328	-0.40646	0.411453	0.399339	-0.363419	0.37924	0.442495	-0.382234	0.388666	0.360492	0.428595	0.336489	0.41558	-0.41722	0.400778	0.347702	0.410798	-0.385847	0.431954	-0.408712
-0.435224	0.492208	0.372315	0.442286	-0.378167	-0.40673	-0.41666	0.349156	-0.37539	-0.426636	-0.401631	-0.354333	-0.483352	-0.367485	0.474198	0.429149	-0.476419	0.494163	0.0500901	-0.47032	0.49267	0.328053	0.447599	0.444486	0.463463	-0.471827	0.427775	0.34423	0.38025	-0.415435	0.370216	-0.487559
-0.407828	0.437128	0.310031	0.472746	-0.260847	-0.437081	-0.455368	0.338265	-0.388788	-0.220807	-0.450206	-0.477614	-0.413658	-0.39772	0.292792	0.319011	-0.328279	0.203362	0.604355	-0.47062	0.476768	0.336101	0.468555	0.362334	0.288018	-0.347162	0.390405	0.327428	0.464479	-0.338214	0.484796	-0.403274
-0.375013	0.268296	0.327963	0.430364	-0.284471	-0.337663	-0.416898	0.363481	-0.322863	-0.352494	-0.449096	-0.428859	-0.407417	-0.333358	0.356297	0.37025	-0.314137	0.244235	0.434822	-0.413029	0.313075	0.341479	0.349263	0.381821	0.416819	-0.300811	0.41319	0.445235	0.436593	-0.409016	0.379266	-0.394135
-0.273736	0.324351	0.364021	0.356849	-0.415011	-0.318129	-0.311315	0.293666	-0.321703	-0.323148	-0.325278	-0.365837	-0.398007	-0.361593	0.295613	0.299113	-0.401481	0.302848	0.249252	-0.300415	0.305264	0.396197	0.275998	0.3632	0.415836	-0.361719	0.39484	0.406576	0.378542	-0.383561	0.294665	-0.387447
-0.492269	0.275878	0.281532	0.279871	-0.204926	-0.266775	-0.229352	0.413449	-0.209464	-0.579596	-0.358351	-0.402019	-0.207946	-0.159715	0.263074	0.380018	-0.202562	0.265602	0.261941	-0.0638675	0.265645	0.266474	0.40961	0.246856	0.412432	-0.221508	0.182869	0.452691	0.120463	-0.119963	0.214775	-0.179139
-0.463127	0.401399	0.45817	0.357837	-0.3661	-0.454144	-0.391877	0.398449	-0.381045	-0.401683	-0.44859	-0.37949	-0.475527	-0.437224	0.442238	0.433123	-0.406654	0.376006	0.477778	-0.372683	0.393466	0.348382	0.478554	0.435573	0.492318	-0.460163	0.395349	0.455379	0.427769	-0.408941	0.358427	-0.448114
-0.439441	0.289164	0.40782	0.394756	-0.429819	-0.440928	-0.374654	0.436534	-0.414884	-0.320625	-0.446796	-0.376137	-0.443872	-0.30547	0.334571	0.398045	-0.412725	0.440233	0.405393	-0.390489	0.382323	0.359569	0.337185	0.395372	0.363007	-0.364455	0.37497	0.315792	0.393585	-0.408891	0.440954	-0.428909
-0.472115	0.354561	0.480557	0.412454	-0.421803	-0.477423	-0.26328	0.420651	-0.349201	-0.543555	-0.451064	-0.418657	-0.461493	-0.370329	0.426268	0.442405	-0.428309	0.307955	0.626452	-0.418462	0.343459	0.459861	0.369469	0.410697	0.302515	-0.337961	0.367819	0.432671	0.391773	-0.458906	0.296094	-0.410132
-0.496773	0.368949	0.395278	0.375334	-0.399661	-0.339448	-0.337443	0.409227	-0.449966	-0.452082	-0.349661	-0.420495	-0.391121	-0.361388	0.322604	0.407936	-0.447325	0.435816	0.280731	-0.306752	0.484913	0.359266	0.361102	0.365278	0.434128	-0.468612	0.425873	0.306801	0.471354	-0.458332	0.451326	-0.439666
-0.447404	0.38016	0.356511	0.345514	-0.351062	-0.372287	-0.334948	0.448305	-0.395801	-0.476935	-0.377872	-0.358611	-0.400911	-0.42444	0.437676	0.416858	-0.357929	0.344441	0.27451	-0.173695	0.397134	0.419066	0.396151	0.328124	0.391543	-0.386573	0.44366	0.349624	0.367494	-0.370229	0.275814	-0.312137
-0.405113	0.331655	0.359831	0.425815	-0.392143	-0.459097	-0.458477	0.448449	-0.462042	-0.160209	-0.440633	-0.415362	-0.412399	-0.491121	0.371714	0.39769	-0.37761	0.411755	0.553944	-0.387246	0.510584	0.41113	0.493445	0.44998	0.433962	-0.400604	0.427524	0.394813	0.490793	-0.382731	0.482763	-0.412405
-0.467568	0.403536	0.39993	0.43911	-0.397178	-0.42721	-0.361522	0.391378	-0.430826	-0.389822	-0.376679	-0.415586	-0.43643	-0.416051	0.434529	0.371285	-0.433748	0.426386	0.341191	-0.457382	0.449803	0.209373	0.358733	0.442305	0.363479	-0.415409	0.375124	0.313576	0.388027	-0.466043	0.41025	-0.415887
-0.429098	0.395156	0.418739	0.4099	-0.377166	-0.398032	-0.422934	0.344766	-0.372938	-0.372975	-0.374544	-0.371416	-0.396224	-0.379436	0.423357	0.398749	-0.346679	0.383659	0.337446	-0.375442	0.374689	0.433827	0.465094	0.370985	0.372336	-0.392476	0.368633	0.390487	0.413286	-0.433689	0.429633	-0.440303
-0.456934	0.478597	0.45372	0.336517	-0.32657	-0.471713	-0.481757	0.339565	-0.373217	-0.466558	-0.41981	-0.300455	-0.470394	-0.423845	0.390967	0.484775	-0.44423	0.414838	0.364455	-0.546975	0.428274	0.370866	0.288092	0.354183	0.298553	-0.488354	0.367493	0.306117	0.305089	-0.473535	0.341392	-0.356696
-0.45255	0.418003	0.399612	0.441173	-0.415511	-0.423755	-0.382407	0.427961	-0.453532	-0.386508	-0.369258	-0.356451	-0.371156	-0.42204	0.377826	0.427348	-0.433448	0.313333	0.322518	-0.413154	0.467193	0.272709	0.443725	0.418987	0.346089	-0.381508	0.368562	0.384189	0.459121	-0.451735	0.460629	-0.457536
-0.445594	0.409192	0.396165	0.425109	-0.472102	-0.461594	-0.348525	0.383366	-0.401201	-0.25239	-0.417017	-0.463263	-0.463002	-0.458336	0.444171	0.370325	-0.480295	0.364989	0.570298	-0.42035	0.455302	0.403709	0.505142	0.472366	0.369918	-0.42175	0.409186	0.463929	0.472747	-0.452759	0.380728	-0.383569
-0.389644	0.358137	0.397834	0.405537	-0.493579	-0.436827	-0.394203	0.426814	-0.415405	-0.375992	-0.394869	-0.343913	-0.453688	-0.356188	0.427943	0.403627	-0.424021	0.320951	0.284776	-0.345644	0.352185	0.265002	0.414228	0.373464	0.373373	-0.435416	0.419236	0.3357	0.44024	-0.384216	0.423098	-0.371166
-0.370164	0.447163	0.345842	0.415196	-0.416242	-0.369324	-0.372503	0.462093	-0.289181	-0.348665	-0.474669	-0.467896	-0.348622	-0.410441	0.309144	0.497689	-0.310737	0.223127	0.372363	-0.32279	0.309366	0.490934	0.377211	0.418773	0.474669	-0.436798	0.411721	0.507505	0.394794	-0.319347	0.178777	-0.455869
-0.480169	0.378687	0.391889	0.425262	-0.447109	-0.469192	-0.461131	0.375907	-0.458534	-0.452405	-0.436977	-0.399014	-0.381193	-0.400034	0.424725	0.433191	-0.363358	0.479776	0.423332	-0.454804	0.415991	0.403285	0.388754	0.41469	0.450942	-0.433833	0.407978	0.349035	0.464249	-0.438191	0.271819	-0.402796
-0.408887	0.39655	0.370194	0.415754	-0.311548	-0.387606	-0.418349	0.35686	-0.398681	-0.322694	-0.459252	-0.376977	-0.376409	-0.361979	0.412928	0.358791	-0.371718	0.451134	0.291216	-0.457369	0.396709	0.418939	0.458654	0.430339	0.440084	-0.330254	0.368061	0.246544	0.430558	-0.40582	0.42665	-0.432472
-0.315391	0.369542	0.34604	0.401235	-0.326419	-0.4125	-0.308376	0.359942	-0.409663	-0.352971	-0.360062	-0.398595	-0.376284	-0.396634	0.325774	0.422683	-0.374929	0.358066	0.443024	-0.308082	0.423298	0.321809	0.384879	0.375929	0.437161	-0.351852	0.440991	0.311646	0.424881	-0.41165	0.395348	-0.335251
-0.366234	0.295753	0.366877	0.309036	-0.286003	-0.38934	-0.184848	0.34341	-0.276263	-0.478519	-0.377278	-0.301243	-0.350357	-0.269805	0.289174	0.351753	-0.272417	0.305238	0.308018	-0.304094	0.197311	0.378034	0.308755	0.308377	0.319358	-0.321802	0.317854	0.395177	0.233784	-0.304174	0.177904	-0.330364
-0.422597	0.465677	0.447554	0.412662	-0.316818	-0.453284	-0.526839	0.388842	-0.466906	-0.351565	-0.440775	-0.441715	-0.433076	-0.400663	0.446528	0.402487	-0.414664	0.396301	0.192235	-0.479455	0.479315	0.325187	0.445848	0.417216	0.364305	-0.50385	0.452329	0.394854	0.403241	-0.395343	0.463228	-0.458723
-0.370244	0.41508	0.386457	0.381161	-0.455445	-0.419338	-0.403453	0.388902	-0.464246	-0.432728	-0.472641	-0.435894	-0.462755	-0.382738	0.495345	0.445003	-0.410982	0.427197	0.363245	-0.406537	0.494544	0.459547	0.396384	0.464887	0.426036	-0.392861	0.422524	0.351497	0.468477	-0.457655	0.424948	-0.467142
-0.33144	0.378506	0.372151	0.360279	-0.336371	-0.390927	-0.387179	0.330257	-0.3384	-0.272852	-0.417721	-0.381377	-0.441731	-0.416539	0.333936	0.398132	-0.365445	0.276514	0.25	-0.37677	0.345322	0.360766	0.400981	0.423606	0.377622	-0.341953	0.319531	0.416067	0.315328	-0.343052	0.378104	-0.334512
-0.396922	0.393313	0.469392	0.381637	-0.321412	-0.392412	-0.424312	0.378932	-0.365595	-0.366892	-0.350828	-0.417703	-0.392645	-0.349972	0.407868	0.401466	-0.377916	0.411078	0.139787	-0.422672	0.397707	0.295837	0.426267	0.417758	0.418382	-0.422043	0.372853	0.286338	0.384194	-0.40675	0.364157	-0.377559
-0.374655	0.510735	0.39613	0.423787	-0.408492	-0.463066	-0.479257	0.491017	-0.46238	-0.488248	-0.374169	-0.380437	-0.494114	-0.409217	0.461266	0.472498	-0.400656	0.290159	0.537196	-0.466732	0.488101	0.446709	0.390467	0.415544	0.410966	-0.435186	0.399414	0.483845	0.494061	-0.379648	0.461872	-0.429218
-0.397083	0.425752	0.442179	0.466373	-0.410795	-0.386416	-0.351202	0.367647	-0.354132	-0.40435	-0.459583	-0.399027	-0.468709	-0.351726	0.433997	0.40628	-0.370541	0.411735	0.494647	-0.362616	0.377848	0.302879	0.461555	0.365983	0.36797	-0.456349	0.479086	0.445449	0.427037	-0.460427	0.476092	-0.404169
-0.358535	0.37675	0.374464	0.466505	-0.471684	-0.418483	-0.398052	0.409288	-0.45485	-0.349149	-0.456221	-0.480549	-0.414681	-0.46213	0.475011	0.402467	-0.396113	0.301376	0.415591	-0.257444	0.447018	0.42266	0.379843	0.387674	0.422596	-0.487302	0.488361	0.430369	0.449893	-0.468074	0.406739	-0.454341
-0.255162	0.428042	0.430122	0.391413	-0.472936	-0.355172	-0.420454	0.438552	-0.50244	-0.279908	-0.429877	-0.440672	-0.43577	-0.442938	0.462316	0.488467	-0.466941	0.331443	0.386601	-0.454582	0.44702	0.363281	0.383535	0.420504	0.363464	-0.398395	0.390135	0.337475	0.441464	-0.454935	0.417722	-0.398169
-0.412386	0.384533	0.405161	0.356697	-0.402972	-0.416651	-0.473119	0.420717	-0.416889	-0.467888	-0.393778	-0.41391	-0.394046	-0.440289	0.42101	0.461757	-0.414855	0.397844	0.43574	-0.255043	0.388258	0.393936	0.417118	0.422851	0.400596	-0.42709	0.385759	0.471248	0.429861	-0.414268	0.428187	-0.364632
-0.451447	0.367462	0.367665	0.353509	-0.413867	-0.358582	-0.453032	0.421365	-0.45379	-0.488946	-0.400041	-0.339977	-0.414789	-0.408736	0.444946	0.392359	-0.394575	0.488659	0.384927	-0.424716	0.430097	0.254731	0.414833	0.402071	0.448099	-0.387105	0.398726	0.371508	0.380471	-0.464754	0.28783	-0.378588
-0.279774	0.471888	0.386052	0.405278	-0.349745	-0.355538	-0.458661	0.370798	-0.40499	-0.359257	-0.399913	-0.404039	-0.412773	-0.466672	0.408377	0.353105	-0.459365	0.372482	0.390361	-0.368916	0.451236	0.450281	0.360624	0.461918	0.37163	-0.413161	0.366393	0.393266	0.384968	-0.365871	0.379361	-0.4356
-0.311914	0.399676	0.395712	0.387754	-0.462196	-0.309414	-0.338198	0.361904	-0.34209	-0.350257	-0.369529	-0.362855	-0.392452	-0.333164	0.348665	0.347759	-0.347333	0.373031	0.38075	-0.349204	0.423458	0.324098	0.381148	0.424376	0.397932	-0.269267	0.422698	0.338125	0.400912	-0.406191	0.427093	-0.413607
-0.392298	0.369917	0.416429	0.383136	-0.396277	-0.421812	-0.372974	0.43251	-0.4381	-0.439709	-0.399314	-0.39052	-0.342742	-0.383084	0.320258	0.421918	-0.405021	0.374124	0.196136	-0.467969	0.348559	0.322944	0.398724	0.397034	0.351644	-0.419468	0.393247	0.288646	0.376341	-0.389445	0.375525	-0.419105
-0.355843	0.383871	0.322608	0.434622	-0.375085	-0.434978	-0.337822	0.407736	-0.437844	-0.31609	-0.381683	-0.329359	-0.475985	-0.292119	0.288363	0.392113	-0.454378	0.303576	0.262942	-0.408148	0.359763	0.355002	0.268305	0.407216	0.426015	-0.373906	0.309318	0.277044	0.43252	-0.440309	0.369165	-0.369515
-0.293068	0.427164	0.470679	0.45528	-0.486476	-0.421479	-0.446192	0.413856	-0.402319	-0.40508	-0.464771	-0.432858	-0.392491	-0.460132	0.375847	0.386471	-0.457776	0.2848	0.408124	-0.220366	0.449266	0.321967	0.367543	0.486016	0.49034	-0.425984	0.495894	0.493327	0.486168	-0.484495	0.342623	-0.364795
-0.316053	0.381381	0.443233	0.445339	-0.411766	-0.411725	-0.456498	0.402314	-0.461941	-0.401024	-0.448117	-0.415511	-0.461457	-0.480669	0.489232	0.503804	-0.427991	0.436813	0.406585	-0.371588	0.485458	0.425624	0.364045	0.470669	0.490418	-0.422476	0.443297	0.469871	0.413695	-0.491123	0.346004	-0.402729
-0.462271	0.441484	0.358326	0.473667	-0.417516	-0.439583	-0.412272	0.434633	-0.388515	-0.462976	-0.461149	-0.357806	-0.406427	-0.432056	0.445916	0.409681	-0.382441	0.332932	0.452849	-0.391433	0.44477	0.419959	0.48267	0.44428	0.430528	-0.479758	0.478842	0.4201	0.486774	-0.363469	0.461435	-0.379491
-0.429186	0.434593	0.445546	0.417339	-0.337453	-0.462535	-0.373447	0.370677	-0.448466	-0.28086	-0.418806	-0.399385	-0.453593	-0.383224	0.355541	0.427609	-0.481693	0.30123	0.511301	-0.267028	0.475089	0.470825	0.485035	0.421454	0.487406	-0.399348	0.420028	0.422263	0.425594	-0.441446	0.356275	-0.412022
-0.404531	0.389312	0.40136	0.342847	-0.37365	-0.363255	-0.410754	0.392939	-0.335741	-0.336191	-0.312117	-0.394032	-0.438086	-0.366833	0.380377	0.419479	-0.441451	0.357537	0.193468	-0.409079	0.354889	0.347473	0.453077	0.405356	0.439937	-0.356834	0.405746	0.375307	0.439467	-0.429654	0.382028	-0.409318
-0.356623	0.360719	0.3249	0.400451	-0.442126	-0.390856	-0.404631	0.381352	-0.416598	-0.227312	-0.402177	-0.393551	-0.427571	-0.339808	0.377443	0.363981	-0.423337	0.427187	0.534828	-0.492595	0.452639	0.348962	0.327764	0.348993	0.324401	-0.397723	0.450311	0.258528	0.397025	-0.436597	0.371133	-0.423759
-0.503695	0.367718	0.410773	0.431324	-0.465212	-0.461744	-0.395642	0.47894	-0.453048	-0.391996	-0.391535	-0.316599	-0.405761	-0.428423	0.402124	0.37336	-0.432342	0.434062	0.311389	-0.494807	0.378486	0.40202	0.426072	0.430827	0.416293	-0.414201	0.407983	0.269675	0.468726	-0.422096	0.475981	-0.395087
-0.447775	0.422151	0.446345	0.354545	-0.257802	-0.330064	-0.311396	0.472784	-0.264789	-0.174705	-0.315604	-0.320667	-0.231526	-0.402191	0.238619	0.406842	-0.342742	0.52745	0.00629969	-0.0701473	0.464665	0.410004	0.275298	0.469477	0.243716	-0.366022	0.455965	0.429606	0.318218	-0.352534	0.286863	-0.398225
